,tweet_id,user,text,retweets,favorites,created_at,location,hashtags
4111,1257328872967659522,outsidemagazine,"In 2020, even as COVID-19 drastically cuts down car traffic, the cyclist death toll is still mounting. That's why this year we are tracking every cyclist who is killed by a driver. Something has to change. #2020CyclingDeaths https://www.outsideonline.com/2409749/outside-cycling-deaths-2020",76,104,2020-05-04 15:18:58+00:00,,#2020CyclingDeaths
4112,1257328671167328260,TheCitizenTZ,Magufuli: Why I don’t trust #COVID19 test results,10,17,2020-05-04 15:18:09+00:00,,#COVID19
4113,1257328329360699396,Ichbin_PT,“Stitch in time saves nine” - Covid situation made us learn this perfectly but in a hard way. Procrastination is a bad call.,55,55,2020-05-04 15:16:48+00:00,,
4114,1257328013399789568,ColinTweet1,"ESSENTIAL READING FOR - PIERS MORGAN, KEVIN MAGUIRE, ROBERT PRESTON, BETH RIGBY & LAURA KEUNSSBERG -------- NOW KNOWN AS: ""THE COVID 19 ARSEHOLES"" ",55,97,2020-05-04 15:15:33+00:00,,
4115,1257327907246092288,WSJ,"Covid-19 has plowed into Brazil, adding more than 5,000 infections a day. It's possible the developing-world giant might have more cases than anywhere in the world. ",401,672,2020-05-04 15:15:07+00:00,,
4116,1257327775486279681,KrizOkoro,Covid 19 messages to Arochukwu people. @kingsokay @mrClinton_2k @_scvo @NwaArochukwu @emycfc1905 @nzukoaro @arochukwu10 @TEDxArochukwu @ArochukwuO @arochukwu_info,1,4,2020-05-04 15:14:36+00:00,,
4117,1257327644754018317,UN4Indigenous,"“Indigenous peoples are one of the groups that are highly vulnerable to the situation, but they are also the ones who are finding solutions to lessening the impact of COVID-19.” — @UNSR_VickyTauli in her message on #COVID19 pandemic https://bit.ly/3ddP0Jl #WeAreIndigenous",63,90,2020-05-04 15:14:05+00:00,,#COVID19 #WeAreIndigenous
4118,1257327112517648385,uhgar,"Trustworthy organizations do not hide with their tail between their legs when they mess up. They own up and do their utmost for their customers, open their reserves and resolve the mess, not pass the buck on Covid-19. #FranklinTempleton @FTI_US @FTIIndia",15,6,2020-05-04 15:11:58+00:00,,#FranklinTempleton
4119,1257326854643613704,QAllianceUK,Doctors group claims hydroxychloroquine helps 91% of covid patients ,30,36,2020-05-04 15:10:56+00:00,,
4120,1257326639790383107,RCP_FFFAP,"To help understand the impact of Covid-19 on hip fracture care, we're making two updates to v13 of the NHFD. A new additional question to indicate the patient's covid status during their care-spell. Along with an additional surgical delay option to question 5.5 ",14,26,2020-05-04 15:10:05+00:00,,
4121,1257326253914423296,vane84,Happy Monday .... Ps Covid is still a thing .... so put your mask on ! ,0,9,2020-05-04 15:08:33+00:00,,
4122,1257325690837442560,alicekanu3,@wowzabid @wowzabid Guys Participate in this survey as we fight against Covid 19. Its legit and it's paying. @Wendy04236736 @Graciekay201 @nickfury_tm @ClementIkoro Referrer- @@NnamdiV76860455 Username : alicekay https://twitter.com/alicekanu3/status/1257324291357458433/photo/1,3,6,2020-05-04 15:06:19+00:00,,
4123,1257325688924880898,jpsbq,"Virtual March for Science in Brazil on May 7th. Several activities transmitted by social networks. The goal is to show the importance of science in tackling the covid-19 pandemic and its social, economic and health implications. #pactopelavida #fiqueemcasacomaciência",18,28,2020-05-04 15:06:18+00:00,,#pactopelavida #fiqueemcasacomaci
4124,1257325619630747649,DrAschwartz,Watch and connect...free hour long webinar on resilience during covid-19. #resilience #covid19 #healing https://buff.ly/3cZHMJ2,2,8,2020-05-04 15:06:02+00:00,,#resilience #covid19 #healing
4125,1257325550491758593,riochandayo__,COVID-19 ,0,8,2020-05-04 15:05:45+00:00,,
4126,1257325239207329792,ClimateEFund,"Federal money #Congress appropriated should be going to help small businesses + frontline workers, NOT the corporate polluters whose struggles are result of failing business practices + existed long before Covid-19 entered the public lexicon. @SierraClub",46,81,2020-05-04 15:04:31+00:00,,#Congress
4127,1257325121359900673,SIRspecialists,We are grateful to all members of #OurIRTeam involved in caring for their communities during COVID-19. Share a photo or story of your team of #HealthcareHeroes using the hashtag #OurIRTeam on social media so we can celebrate your extraordinary work!,9,33,2020-05-04 15:04:03+00:00,,#OurIRTeam #HealthcareHeroes #OurIRTeam
4128,1257325025905922053,chadfelixg,"They did it. After nonstop harassment and bullying, LGBT activists managed to get a Christian, 85 bed field charity COVID hospital closed down. Samaritan's Purse New York City field hospital to close after councilman called on group to leave city ",900,1717,2020-05-04 15:03:40+00:00,,
4129,1257324786381754371,IACM_Bulletin,URGENTE STATEMENT TO THE UN: Ensuring continuity of treatment during the COVID-19 pandemic for patients using Cannabis and cannabinoid medicines. Read more: http://www.cannabis-med.org/declaration_to_the_untited_nations_2020.pdf #COVIDー19 #MedicinalCannabis #HumanRights,48,57,2020-05-04 15:02:43+00:00,,#COVID #MedicinalCannabis #HumanRights
4130,1257324197367345152,DreamSerenade,Introducing the new COVID Summer Family Relief Bursary! ,3,12,2020-05-04 15:00:23+00:00,,
4131,1257324103297630208,CovidHouses,Covid Study House #109 ----------------------- Laura London ,0,17,2020-05-04 15:00:00+00:00,,
4132,1257323064494186497,homancartnotes,"Week 8, Day 1. COVID Collaborative Coffee Collective Convenes. ",1,11,2020-05-04 14:55:53+00:00,,
4133,1257323012371570688,DrKimSue,"So for our patients with homelessness, now with COVID many don’t feel safe sleeping in shelters (COVID risk), in the hotels (some ppl found dead), streets (assault, weather), subways (some ppl found dead). What’s the solution? Permanent supportive housing! is medicine!!",96,315,2020-05-04 14:55:40+00:00,,
4134,1257322996621914116,Army_Comd,"We’re adapting to the challenges posed by COVID-19 while remaining operationally effective. In order to minimize risk of #COVID19 transmission, the @CanadianArmy is producing thousands of non-medical face masks weekly, for distribution to bases across Canada. #StrongProudReady",243,1173,2020-05-04 14:55:36+00:00,,#COVID19 #StrongProudReady
4135,1257322895937662977,NectariosC,I am saddened today less by our situation. The wonderful doctor who has been so encouraging and positive has developed a low grade fever. I hope its exhaustion and not COVID #ironring it’s horrible to see how under staffed the home is &amp; how relentlessly Health Care providers work,0,2,2020-05-04 14:55:12+00:00,,#ironring
4136,1257322869991718913,MaziIbe_,Abacha sending us Covid 19 palliatives from the grave. ,1482,3519,2020-05-04 14:55:06+00:00,,
4137,1257322859740856321,FVUrgent_Care,"Orange County COVID-19 Update: Cases as of May 3, 2020 #COVID19Updates #CoronaVirusUpdates #OC",0,0,2020-05-04 14:55:04+00:00,,#COVID19Updates #CoronaVirusUpdates #OC
4138,1257322826706501634,SDCtrailers,"SDC has donated over 4,000 masks and face visors to local NHS hospitals responding to COVID-19. #ThankYouNHS",6,23,2020-05-04 14:54:56+00:00,,#ThankYouNHS
4139,1257322640018034701,schooX,"Looking for a clearer picture on how #learningleaders around the world will need to evolve post-COVID-19? Here are 15 ways right at your fingertips! Thanks to @KeithKeating, Sr. Director of Global Learning at GP Strategies Corporation, for creating this gem!",3,3,2020-05-04 14:54:11+00:00,,#learningleaders
4140,1257322611383525385,Millishield,Brazil President did not take the COVID-19 serious...Here is the result... ,46,38,2020-05-04 14:54:05+00:00,,
4141,1257322597672300547,NickRubando,"#COVIDー19 is exposing our widespread economic inequality. Meanwhile, Rep. @boblatta voted no on House Res.935 to provide additional oversight on $2.2 trillion. This is what irresponsible governance looks like.",6,19,2020-05-04 14:54:01+00:00,,#COVID
4142,1257321725605195783,shivam_bapat,I was part of a tvc production in jan this year at kuala lumpur. it’s release is indefinitely postponed due to covid . ,0,5,2020-05-04 14:50:33+00:00,,
4143,1257321687185387520,CircleToonsHD,people that still try to debate that covid-19 isnt as bad as the flu ,128,2275,2020-05-04 14:50:24+00:00,,
4144,1257321572097880067,fetish_therapy,Covid Koresh pic.twitter.com/W7v5a7DaaR,0,2,2020-05-04 14:49:57+00:00,,
4145,1257321258594611201,molnlyckehc,We’re proud to support healthcare professionals as they rise to the challenge of #COVID-19. #provingiteveryday,6,10,2020-05-04 14:48:42+00:00,,#COVID #provingiteveryday
4146,1257321248113037313,thatillwillit,B.C now stands for before covid!!!!,8,26,2020-05-04 14:48:40+00:00,,
4147,1257320362196385798,Menlu_RI,"“Today, our common enemy is Covid-19” - @Jokowi From Bogor Palace, President Jokowi joined Leaders in the Non-aligned Movement Summit (04/05) #NAMSummit",77,182,2020-05-04 14:45:08+00:00,,#NAMSummit
4148,1257320151562608647,TenterdenTown,"Info from Walker Construction ""Due to the Covid-19 situation works on the A28 Ashford Road &amp; Beacon Oak Road new roundabout has been delayed. We will update you when the go ahead for the start of work has been given, sorry for the inconvenience caused."" ",4,2,2020-05-04 14:44:18+00:00,,
4149,1257319822628655104,cityofhamilton,"Getting outside can help boost your mental health. In your neighbourhood, you can walk, run, wheel, bike, and inline skate while continuing to practice physical distancing. Tell us how you've been getting outside in your neighbourhood during COVID-19. #TogetherApart",50,74,2020-05-04 14:43:00+00:00,,#TogetherApart
4150,1257319767024660480,mannylams,My first owambe after Covid ,1080,1585,2020-05-04 14:42:46+00:00,,
4151,1257319679267180545,DukhabandhuRath,SBI RASMEC Anand disbursed COVID Emergency Credit Line of Rs. 1.80 lac to Shri Mukesh M Khatik Prop of M/s Bhairavanath Footwear &amp; Fashion.He appreciated our efforts.We are committed to the growth of MSME. @DFSFightsCorona @FinMinIndia,36,41,2020-05-04 14:42:26+00:00,,
4152,1257319669049909256,billprady,"If you want to understand the depth and breadth of Donald Trump’s failure, consider that the United States has 4.3% of the world’s population and 28% of the world’s Covid-19 deaths.",1165,2833,2020-05-04 14:42:23+00:00,,
4153,1257319612640669700,chipfranklin,New US COVID death estimate up 33%. So what do we do? Open up America! ,262,561,2020-05-04 14:42:10+00:00,,
4154,1257319047655419911,Cyndi_EAPM,"As a #randomactofkindness and a way of breaking up the boredom of quarantine, a few of my Girl Scouts took to the streets and left many chalk messages for those on the front lines of the COVID-19 pandemic. ",3,12,2020-05-04 14:39:55+00:00,,#randomactofkindness
4155,1257318925869568004,AsmoDeus_prim,"Quarantine day 49: 'Found a white guy in my hair. If Covid isn't going to get and kill me, worries will. ",0,5,2020-05-04 14:39:26+00:00,,
4156,1257318815655792642,jkmediasocial,16 more COVID-19 patients have recovered and discharged ,1,16,2020-05-04 14:39:00+00:00,,
4157,1257318392668622853,yasarcanavc,Mood #Covid_19 pic.twitter.com/fjgAlUq1D7,0,6,2020-05-04 14:37:19+00:00,,#Covid_19
4158,1257317888878239756,MarshallCohen,"On Fox News last night, Trump lied about his China travel ban, Obama's record on AIDS, Fauci's early comments about Covid, Hunter Biden's business dealings, who pays for US tariffs against China, and NATO spending. fact-check w/ @ddale8 @tarasubramaniam",844,1713,2020-05-04 14:35:19+00:00,,
4159,1257317062378000388,GurudattaGaito2,"After hearing the news of CKP Bank, one thing is sure RBI is working inspite if Covid issue. Only thing is that RBI has no willingness to revive PMC Bank or to take decision on PMC Bank. Even updates aren't given by RBI regarding PMC Bank. I think now only God can save PMC Bk ",9,6,2020-05-04 14:32:02+00:00,,
4160,1257316794689187841,SouthernHancock,"Our teachers are talented, dedicated, caring, and passionate about educating your children, especially during this lengthy school closure due to COVID-19. Please join us in thanking our incredible educators during Teacher Appreciation Week! #newpalproud pic.twitter.com/Sp3HB0C0hz",5,35,2020-05-04 14:30:58+00:00,,#newpalproud
4161,1257316775252750337,LeoVaradkar,"This is the message I sent to the EU/G20 video conference today on the efforts to find a #COVID_19 vaccine. Ireland pledged €18m to GAVI, the vaccine alliance. The vaccine, if and when it comes, must be available to all countries of the world.",170,979,2020-05-04 14:30:53+00:00,,#COVID_19
4162,1257316766885134337,brexit_sham,"Few could have articulated the UK government's disastrous handling of the covid-19 crisis as expertly as Professor Allyson Pollock at the Independent Sage meeting today. This 2:20 clip doesn't do it justice tbh, so here's the full six minutes - https://youtu.be/Cb0hzYGtdDM",1389,2154,2020-05-04 14:30:51+00:00,,
4163,1257316589839384580,irishinbritain,"Native Americans sent funds to support the Irish population during #GreatHunger. Today, as Covid-19 devastates Navajo communities, ""Acts of kindness from indigenous ancestors passed [are] being reciprocated nearly 200 years later...Thank you, IRELAND"" ",67,157,2020-05-04 14:30:09+00:00,,#GreatHunger
4164,1257316522776649731,BBhuttoZardari,"Traffic accidents aren’t contagious. Therefore, one accident doesn’t cause exponential growth in traffic accidents. COVID is not the flu and it’s not a car crash. https://twitter.com/reema_omer/status/1257306939899314177",819,1732,2020-05-04 14:29:53+00:00,,
4165,1257315799548583936,Patrick_Wyman,"It's kind of shocking that the US has just settled into this groove where a couple thousand people die of COVID-19 every day, but I suppose there's nothing more American than a collective shrug at preventable suffering",329,1543,2020-05-04 14:27:01+00:00,,
4166,1257315445620662275,EdwardGLuce,"Amazon is basically firing any worker who complains about exposure to Covid-19 or poor conditions. No unions, no free speech, and punishment for whistleblowers. Kudos to Tim Bray, one of Amazon's leading engineers, for resigning in protest. ",417,768,2020-05-04 14:25:36+00:00,,
4167,1257315436493811714,andreabagnato,"On what ""staying at home"" means in the time of COVID-19. https://www.e-flux.com/architecture/at-the-border/329404/staying-at-home/",16,37,2020-05-04 14:25:34+00:00,,
4168,1257315407045644290,maskedbabyface,"Hey #WrestlingCommunity what do y'all do for a living? Get to know each other: Covid Edition I have 2 jobs, I'm a security guard and a disability support worker. It's your turn.",8,74,2020-05-04 14:25:27+00:00,,#WrestlingCommunity
4169,1257315323314724864,DinmaIjele,"The poor almajiri children are useful for election rigging, but rejected and tossed around due to COVID-19. ",1,10,2020-05-04 14:25:07+00:00,,
4170,1257315312480907264,davidaxelrod,"COVID-19 is transforming everything, including the limitations it places on campaigning. But, as I and @davidplouffe write here, the changes it is forcing on @JoeBiden and his campaign may also provide him a decisive edge in the fall.",116,568,2020-05-04 14:25:04+00:00,,
4171,1257314745842991104,paulgazelka,We can prevent the spread of COVID-19 and safely reopen Minnesota #mnleg,43,135,2020-05-04 14:22:49+00:00,,#mnleg
4172,1257314594269216768,FlipkartStories,Wondering if your package from @Flipkart is safe amid the #COVID19 pandemic? Have a look at these behind-the-scenes images from our #fulfillment centres and find out the precautions in place to ensure the safety of staff and customers!,25,33,2020-05-04 14:22:13+00:00,,#COVID19 #fulfillment
4173,1257314302450528256,pcola_connect,What Readers Want During COVID-19: B2B Edition http://feedproxy.google.com/~r/MozBlog/~3/vKsoidsZMng/what-readers-want-during-covid19-b2b,0,0,2020-05-04 14:21:04+00:00,,
4174,1257314172557090816,LisaBloom,This KKK hood is a threat of violence to people of color. POC are already under the strain of disproportionately high COVID deaths. Arrest him. ,40,90,2020-05-04 14:20:33+00:00,,
4175,1257314165548449794,skrrekless,Covid fucked my process up pic.twitter.com/tDwVr7Goav,0,2,2020-05-04 14:20:31+00:00,,
4176,1257313949705330688,SugarFreeTalk,"“My Daily Mask” You had to know, sooner than later “ The Pandemic Collection”would surface. May God Continue to bless each of you this week during this COVID-19 Crisis. Pray for those on the Frontlines and those who support Us. Everyone is Essential when it comes to Support. pic.twitter.com/PcRBlIBmAM",2,38,2020-05-04 14:19:40+00:00,,
4177,1257313114309062659,nothin_personal,Clown boy do out of touch. #TrumpRikers and #ObstructionBarr open 1-21-21,0,0,2020-05-04 14:16:20+00:00,,#TrumpRikers #ObstructionBarr
4178,1257313097829609472,FlatSmacker,Sooo... The CDC just admitted that a whole whopping 0.01% has actually died from COVID-19. Our odds of survival right now are literally 99.999932952893549% and I still gotta wear a mask to work? #arrestbillgates #Plandemic2020 #coronavirus,193,296,2020-05-04 14:16:16+00:00,,#arrestbillgates #Plandemic2020 #coronavirus
4179,1257312883043524613,TheNRMP,"""Virtual Interviews in the Era of COVID-19: A Primer for Applicants"" in the Journal of Surgical Education - one of the many resources available and being developed to guide video interviewing: http://ow.ly/FMPR50zunIZ #MedEd @APDSurgery",15,34,2020-05-04 14:15:25+00:00,,#MedEd
4180,1257312088428384257,Beyond_Root,The WFH: Expectation VS Reality - Beyond Root #workfromhome #wfh #positivity #motivation #covid #homeoffice #mindset #onlinebusiness #positivevibes #stayhome #lockdown #coronavirus #StaySafe,0,5,2020-05-04 14:12:16+00:00,,#workfromhome #wfh #positivity #motivation #covid #homeoffice #mindset #onlinebusiness #positivevibes #stayhome #stayhome #lockdown #coronavirus #StaySafe
4181,1257311805019308034,AdamantiumJoe,Doctors in Canada ordered not to prescribe #Hydroxychloroquine to anyone despite overwhelming evidence that it's safe &amp; effective against Covid-19 when taken with Azithromycin &amp; Zinc Sulfate. Please help ordinary Canadians who can't get prescriptions access these lifesaving meds! ,17,34,2020-05-04 14:11:08+00:00,,#Hydroxychloroquine
4182,1257311599502581760,Badasspumpkin_,Headed out grocery shopping... how I dread it (hated it before covid as well) ,0,9,2020-05-04 14:10:19+00:00,,
4183,1257311522579025925,niro60487270,"Wow. New Brunswick, which has been treating early with hydroxychloroquine, has no active Covid-19 cases? ",425,607,2020-05-04 14:10:01+00:00,,
4184,1257311152427511810,afarber,So proud of my big sister who is nursing #covid-19 patients at hot zone rehab facility in Raleigh. My healthcare hero. ,0,10,2020-05-04 14:08:33+00:00,,#covid
4185,1257311142390587392,MiddlePulaski,Please Share FREE COVID TESTING ,1,2,2020-05-04 14:08:30+00:00,,
4186,1257311130579382278,TraumaGroupUK,Our guidance for supporting mental health staff working with children and young people through the COVID-19 pandemic is now online at http://traumagroup.org and can be found here: https://232fe0d6-f8f4-43eb-bc5d-6aa50ee47dc5.filesusr.com/ugd/95d7e1_0f7a8bb7dd7246ebb52b1dc1a1534397.pdf Please do share with all who may benefit!,29,29,2020-05-04 14:08:27+00:00,,
4187,1257310317433876481,SandraKarim18,Or to remember a fallen nurse who died of COVID ,3,22,2020-05-04 14:05:14+00:00,,
4188,1257310296894402563,FTIStaffNg,Staffers across Federal Tertiary Institution in Nigeria have not yet received their New Minimum Wage arrears which were due over a year as well as April Salary amidst the Covid-19 lockdown in many states. #FGPayOurAprilSalary and #NewMinimumWageArrears,204,233,2020-05-04 14:05:09+00:00,,#FGPayOurAprilSalary #NewMinimumWageArrears
4189,1257310065805062148,hmmunavar,"Social distancing goes for a toss as people queue up outside liquor shops in several cities, after 40 days of lockdown relaxation given by ministry of home affairs, Here India seems like lost the war against COVID 19 . #wineshops #COVID19Pandemic",0,1,2020-05-04 14:04:14+00:00,,#wineshops #COVID19Pandemic
4190,1257310012273090563,PHE_uk,"We welcome today’s launch of #QuitforCOVID and urge smokers across England to quit now, to improve their health and reduce their risks from COVID-19. For information and advice on quitting, search 'Smokefree' or visit: ",94,95,2020-05-04 14:04:01+00:00,,#QuitforCOVID
4191,1257309549448462339,RollingStone,"Musicians, including Fugazi's Guy Picciotto and Speedy Ortiz, have signed a letter seeking more aid for artists struggling during COVID-19 https://rol.st/2YwrKSU",44,230,2020-05-04 14:02:10+00:00,,
4192,1257309488735911937,davidicke,The Covid vaccine: simple facts staring us in the face http://ow.ly/zWYV30qCVn9,672,1552,2020-05-04 14:01:56+00:00,,
4193,1257309430263119875,ASBDC,"America’s SBDCs are working to help #smallbusinesses address the challenges of the #COVID-19 pandemic. Check out #SBDC resources including webinars, updates from our study with @Thryv and dozens of helpful resources from our national partners. https://americassbdc.org/covid19/",32,34,2020-05-04 14:01:42+00:00,,#smallbusinesses #COVID #SBDC
4194,1257309401427243014,JacksonNational,The CARES Act has arrived with options and opportunities to help Americans push through this pandemic. The CARES Act aims to provide relief to individuals and businesses impacted by COVID-19. ,13,36,2020-05-04 14:01:35+00:00,,
4195,1257309361640075265,Getufmradio,COVID-19 cases in Kenya rise to 490 after 25 more people test positive in the past 24 hours. ,0,2,2020-05-04 14:01:26+00:00,,
4196,1257308999793340417,RaeJ03,Yep they are lying to us. Poor Trump. Fire Dr. Fauci. #Sweden.,13,19,2020-05-04 13:59:59+00:00,,#Sweden
4197,1257308361306943492,sachdev_ananya,Using the power of sports during COVID. Up for an opportunity to help? Reach out! #sportsresponse #yunussportshub @yunussportshub,2,4,2020-05-04 13:57:27+00:00,,#sportsresponse #yunussportshub
4198,1257307780513280000,Cheries_art,LISTEN TO TRUTH! #PLAGUEOFCORRUPTION,183,243,2020-05-04 13:55:09+00:00,,#PLAGUEOFCORRUPTION
4199,1257307601731112961,GecWell,The COVID-19 pandemic has produced a lot of uncertainty so it is normal to feel stressed. Here are some coping strategies to help when feeling some stress: ,18,14,2020-05-04 13:54:26+00:00,,
4200,1257307324512788483,Nel_Nex_UG,Kul Covid looks @nxtradioug @BlockNation979,0,1,2020-05-04 13:53:20+00:00,,
4201,1257307303490883586,ZackSnyder,"AFSP launched a digital toolkit containing resources to help you cope with your mental health and the COVID-19 outbreak. You'll find advice, guidance, content for social sharing, public messages, and more! #AFSP #MentalHealthAwarenessMonth http://afsp.org/covid19",1057,3322,2020-05-04 13:53:15+00:00,,#AFSP #MentalHealthAwarenessMonth #MentalHealthAwarenessMonth
4202,1257307020950007809,DougColtart,There is three-part grand heist underway. 1. Make a law shifting the burden of testing for #COVID—19 from the State to the citizen; 2. Make tests compulsory for people to work (and survive) 3. Sell tests back to the citizen at huge profit #ZanupfMustGo,212,578,2020-05-04 13:52:08+00:00,,#COVID #ZanupfMustGo
4203,1257306939899314177,reema_omer,"Much similarity between Trump’s response to #COVID19 and our Federal Govt’s: the latest is using higher number of deaths due to traffic accidents to argue against lockdowns, ignoring that number of covid-related deaths - esp. if we don’t take measures to limit spread - is unknown ",306,885,2020-05-04 13:51:48+00:00,,#COVID19
4204,1257306695417556992,TimWilliamsFow1,Covid-19 tracking by time. Built using #reactjs Demo - https://timwf.github.io/covid-19-timeline/ #React #reactjs #COVIDー19 #interactive #javascript #COVID19 #JS #frontend #StayHome,3,6,2020-05-04 13:50:50+00:00,,#reactjs #React #reactjs #COVID #interactive #javascript #COVID19 #JS #frontend #StayHome #StayHome
4205,1257306526722621441,DeSchutterO,"Data from the US and from the UK show that people in poverty are far more severely affected by Covid-19 than others: co-morbidity factors, crowded accommodation, and austerity-led cuts in healthcare are a toxic combination. ",104,99,2020-05-04 13:50:10+00:00,,
4206,1257306405423333376,MPrasad31055963,Tamil Nadu moving on WRONG DIRECTION. Please reconsider this. Take strict order to stop the spread of COVID-19. I beg you @CMOTamilNadu @NHM_TN,0,1,2020-05-04 13:49:41+00:00,,
4207,1257306369432014850,Realssenkinga,Madagascar has invented a possible herbal cure of corona virus COVID 19 Bill Gates: #MadagascarCure,0,21,2020-05-04 13:49:32+00:00,,#MadagascarCure
4208,1257306048475492360,CMReynoso34,"In response to @NYCmayor's decision to slash NYC's composting program, I'll be intro'ing legislation to preserve community composting. We didn't plan for COVID, let's not make the same mistake with the climate crisis. ",34,137,2020-05-04 13:48:16+00:00,,
4209,1257305336190349312,KweniMongare,Mutaikagwe kindly concentrate on covid-19 this guy ukur is overworking #BrokeMutaiIsHungry,0,2,2020-05-04 13:45:26+00:00,,#BrokeMutaiIsHungry
4210,1257304952168464384,Bossip,"Whose Lives Matter? COVID-Incubating Soup Cookies In Sacramento Spark Caucasian Chaos At Capitol Protesting Police And Policies, Karens And Kodys Carried To The Clink (Image via Carolyn Cole/Los Angeles Times via Getty Images) http://bossip.com/1888703/whose-lives-matter-covid-incubating-soup-cookies-in-sacramento-spark-caucasian-chaos-at-capitol-protesting/",592,1768,2020-05-04 13:43:54+00:00,,
4211,1257304919226216451,ChopinInstitute,The 18th Fryderyk Chopin International Piano Competition postponed till 2021 Due to COVID-19 pandemic the 18th Chopin Competition has been moved to 2021. The Competition will take place at the Warsaw Philharmonic in October 2021 (from 2nd through 23rd). ,364,662,2020-05-04 13:43:46+00:00,,
4212,1257304336775786497,HelenBranswell,“We may lose a whole generation of researchers because of this.” — @atJustinChen looks at the impact of lab closures on non-#Covid19 research.,122,173,2020-05-04 13:41:28+00:00,,#Covid19
4213,1257304301304549383,fuyukun1,Love in the time of covid-19 #goodomens #ineffablehusbands,201,658,2020-05-04 13:41:19+00:00,,#goodomens #ineffablehusbands
4214,1257304229603094528,amick_g,Okay #WritingCommunity - I’m new to twitter and need some followers/people to follow. I also need my spirits buoyed while caring for COVID pts. Can you help make me smile this Monday? ,110,776,2020-05-04 13:41:02+00:00,,#WritingCommunity
4215,1257304105506213888,CBS_Herridge,#COVID19 DHS intel report @CBSNews “We assess the Chinese Government intentionally concealed the severity of COVID-19 from the international community in early January while it stockpiled medical supplies by both increasing imports and decreasing exports.” First reported AP ,4731,6606,2020-05-04 13:40:32+00:00,,#COVID19
4216,1257303959229943808,JStein_WaPo," Tim Bray, vice president of Amazon, quits over company ""firing whistleblowers who were making noise about warehouse employees frightened of Covid-19."" Bray calls Amazon ""chickenshit"" for firing workers who organized protests https://www.vice.com/en_us/article/z3bjpj/amazon-vp-tim-bray-resigns-calls-company-chickenshit-for-firing-protesting-workers",7797,24923,2020-05-04 13:39:58+00:00,,
4217,1257303770633043968,HOV615,2020 been on Nashville's ass. Largest power outage in the cities history? Right after a tornado ... during the COVID-19 pandemic? LMFAO.,447,1278,2020-05-04 13:39:13+00:00,,
4218,1257303729671417857,AfricaRepublic,Bill Gates slip of the tongue. “producing childhood death” Bill Gates and Melinda Foundation goal is depopulation of Africa through mandatory #COVID__19 vaccines. #AfricaIsNotATestingLab #NoToGatesVaccines,97,70,2020-05-04 13:39:03+00:00,,#COVID__19 #AfricaIsNotATestingLab #NoToGatesVaccines
4219,1257303431280279552,ashyelboes,The girlies are going through it. We trending w covid. ,0,7,2020-05-04 13:37:52+00:00,,
4220,1257302677307846656,UNTDigital,#Covid 19 update : One Fresh case reported in #Jammu district after 20 days.,0,0,2020-05-04 13:34:52+00:00,,#Covid #Jammu
4221,1257302509015580674,worser4worser,Censored US nurse exposed the flu in 2 mins. #nzpol #qanon,27,32,2020-05-04 13:34:12+00:00,,#nzpol #qanon
4222,1257301705315831809,BANANCY1,Hello COVID WRAP IT UP..! ,2,8,2020-05-04 13:31:00+00:00,,
4223,1257301496024055808,ReutersAfrica,Tanzanian President John Magufuli has poured scorn on coronavirus test kits imported to his country after saying that a goat and a pawpaw had returned positive results for COVID-19. Emer McCarthy reports. ,43,45,2020-05-04 13:30:10+00:00,,
4224,1257301273851781121,AnkitJajodia5,It is fascinating how different news channels are quoting such disparate figures of covid cases in bengal. @ndtv @EconomicTimes,0,0,2020-05-04 13:29:17+00:00,,
4225,1257300809085321217,kerpen,And now Medicare is paying nursing homes four times more ($800 per day) to take COVID patients. What are we incentivizing? ,167,216,2020-05-04 13:27:27+00:00,,
4226,1257300649689206792,itscaitlinhd,Stephen Miller has for years wanted to seal the borders and justify it using the threat of disease. The question was which disease... then Covid-19 arrived. Check out our latest story. ,512,1161,2020-05-04 13:26:49+00:00,,
4227,1257300241075732481,mikegalsworthy,CNN being very blunt - characterising UK as one of worst Covid-19 responses in Europe and analysing how the failure happened. ,5911,8514,2020-05-04 13:25:11+00:00,,
4228,1257299597275381760,OswegoSpeedway,This week’s COVID-19 update ,10,12,2020-05-04 13:22:38+00:00,,
4229,1257299472402444290,UnoNorthampton, Join us on 5 May to celebrate &amp; show our thanks to all of Britain’s bus &amp; coach workers who have continued to keep the country moving throughout Covid-19 #ThankYouBusWorkers,6,13,2020-05-04 13:22:08+00:00,,#ThankYouBusWorkers
4230,1257299242143678464,CBCAlerts,"World leaders to take part in global effort to raise billions for research into COVID-19 vaccine. Canada, Britain, Japan and the European Union are all helping to kick off the campaign today, but the United States is not taking part. ",155,268,2020-05-04 13:21:13+00:00,,
4231,1257299036979118080,stevensjessic15,"Today we had a talk with the commissioner of health Plateau State , on better ways to prevent the spread of the Covid 19 and to curb the spread of infodemics. pic.twitter.com/Uy6OqZhGXb",1,29,2020-05-04 13:20:24+00:00,,
4232,1257298413646950400,christhemusic,Here we go. Another “but we know better” brigade. Covid-19 really is the new Brexit. ,1,6,2020-05-04 13:17:55+00:00,,
